date,number_of_checks-no_verification,os-se,app_version-version_appli,count-nombre
2021-03-07,7-12,android,1.2.7,<20
2021-03-07,7-12,android,1.2.9,<20
2021-03-07,7-12,ios,1.2.0,21909
2021-03-07,7-12,ios,1.2.1,142323
2021-03-07,7-12,ios,1.2.2,504109
2021-03-07,7-12,ios,1.2.3,37
2021-03-07,7-12,ios,1.2.4,20
2021-03-07,7-12,ios,1.2.6,<20
2021-03-07,7-12,ios,1.2.7,<20
2021-03-07,7-12,ios,1.2.8,<20
2021-03-07,7-12,ios,1.4.0,<20
2021-03-07,7-12,ios,1.4.1,<20
2021-03-07,7-12,ios,1.4.6,<20
2021-03-08,1-6,android,1.2.0,8954
2021-03-08,1-6,android,1.2.1,82266
2021-03-08,1-6,android,1.2.2,465923
2021-03-08,1-6,android,1.2.3,967
2021-03-08,1-6,android,1.2.4,111
2021-03-08,1-6,android,1.2.5,<20
2021-03-08,1-6,android,1.2.6,32
2021-03-08,1-6,android,1.2.7,37
2021-03-08,1-6,android,1.2.8,32
2021-03-08,1-6,android,1.2.9,27
2021-03-08,1-6,android,1.4.2,<20
2021-03-08,1-6,android,1.4.3,<20
2021-03-08,1-6,android,1.4.4,<20
2021-03-08,1-6,android,1.4.6,<20
2021-03-08,1-6,ios,1.2.0,64103
2021-03-08,1-6,ios,1.2.1,168196
2021-03-08,1-6,ios,1.2.2,1395766
2021-03-08,1-6,ios,1.2.3,94
2021-03-08,1-6,ios,1.2.4,22
2021-03-08,1-6,ios,1.2.6,<20
2021-03-08,1-6,ios,1.2.7,<20
2021-03-08,1-6,ios,1.2.8,<20
2021-03-08,1-6,ios,1.2.9,<20
2021-03-08,1-6,ios,1.4.0,<20
2021-03-08,1-6,ios,1.4.1,<20
2021-03-08,1-6,ios,1.4.4,<20
2021-03-08,1-6,ios,1.4.5,<20
2021-03-08,1-6,ios,1.4.6,<20
2021-03-08,13-30,android,1.2.0,49
2021-03-08,13-30,android,1.2.1,<20
2021-03-08,13-30,android,1.2.2,30
2021-03-08,13-30,ios,1.2.0,<20
2021-03-08,13-30,ios,1.2.2,36
2021-03-08,30+,android,1.2.0,<20
2021-03-08,30+,android,1.2.2,<20
2021-03-08,30+,ios,1.2.0,<20
2021-03-08,7-12,android,1.2.0,1316
2021-03-08,7-12,android,1.2.1,3158
2021-03-08,7-12,android,1.2.2,31271
2021-03-08,7-12,android,1.2.3,<20
2021-03-08,7-12,android,1.2.6,<20
2021-03-08,7-12,android,1.2.7,<20
2021-03-08,7-12,android,1.2.9,<20
2021-03-08,7-12,ios,1.2.0,18941
2021-03-08,7-12,ios,1.2.1,53242
2021-03-08,7-12,ios,1.2.2,637760
2021-03-08,7-12,ios,1.2.3,35
2021-03-08,7-12,ios,1.2.4,<20
2021-03-08,7-12,ios,1.2.6,<20
2021-03-08,7-12,ios,1.2.7,<20
2021-03-08,7-12,ios,1.2.8,<20
2021-03-08,7-12,ios,1.2.9,<20
2021-03-08,7-12,ios,1.4.0,<20
2021-03-08,7-12,ios,1.4.1,<20
2021-03-08,7-12,ios,1.4.5,<20
2021-03-09,1-6,android,1.2.0,8173
2021-03-09,1-6,android,1.2.1,37263
2021-03-09,1-6,android,1.2.2,513614
2021-03-09,1-6,android,1.2.3,1158
2021-03-09,1-6,android,1.2.4,133
2021-03-09,1-6,android,1.2.5,26
2021-03-09,1-6,android,1.2.6,50
2021-03-09,1-6,android,1.2.7,50
2021-03-09,1-6,android,1.2.8,40
2021-03-09,1-6,android,1.2.9,44
2021-03-09,1-6,android,1.4.2,<20
2021-03-09,1-6,android,1.4.3,<20
2021-03-09,1-6,android,1.4.4,<20
2021-03-09,1-6,android,1.4.6,<20
2021-03-09,1-6,ios,1.2.0,57858
2021-03-09,1-6,ios,1.2.1,108826
2021-03-09,1-6,ios,1.2.2,1432647
2021-03-09,1-6,ios,1.2.3,98
2021-03-09,1-6,ios,1.2.4,<20
2021-03-09,1-6,ios,1.2.6,<20
2021-03-09,1-6,ios,1.2.7,<20
2021-03-09,1-6,ios,1.2.8,<20
2021-03-09,1-6,ios,1.2.9,<20
2021-03-09,1-6,ios,1.4.0,<20
2021-03-09,1-6,ios,1.4.1,<20
2021-03-09,1-6,ios,1.4.4,<20
2021-03-09,1-6,ios,1.4.6,<20
2021-03-09,13-30,android,1.2.0,57
2021-03-09,13-30,android,1.2.1,<20
2021-03-09,13-30,android,1.2.2,39
2021-03-09,13-30,ios,1.2.0,<20
2021-03-09,13-30,ios,1.2.2,48
2021-03-09,30+,android,1.2.2,<20
2021-03-09,30+,android,1.2.4,<20
2021-03-09,30+,ios,1.2.1,<20
2021-03-09,7-12,android,1.2.0,1266
2021-03-09,7-12,android,1.2.1,1721
2021-03-09,7-12,android,1.2.2,33054
2021-03-09,7-12,android,1.2.3,<20
2021-03-09,7-12,android,1.2.4,<20
2021-03-09,7-12,android,1.2.5,<20
2021-03-09,7-12,android,1.2.6,<20
2021-03-09,7-12,android,1.2.7,<20
2021-03-09,7-12,ios,1.2.0,18370
2021-03-09,7-12,ios,1.2.1,36042
2021-03-09,7-12,ios,1.2.2,686687
2021-03-09,7-12,ios,1.2.3,51
2021-03-09,7-12,ios,1.2.4,<20
2021-03-09,7-12,ios,1.2.6,<20
2021-03-09,7-12,ios,1.2.7,<20
2021-03-09,7-12,ios,1.2.8,<20
2021-03-09,7-12,ios,1.4.0,<20
2021-03-09,7-12,ios,1.4.1,<20
2021-03-09,7-12,ios,1.5.2,<20
2021-03-10,1-6,android,1.2.0,7686
2021-03-10,1-6,android,1.2.1,17011
2021-03-10,1-6,android,1.2.2,538281
2021-03-10,1-6,android,1.2.3,1691
2021-03-10,1-6,android,1.2.4,210
2021-03-10,1-6,android,1.2.5,27
2021-03-10,1-6,android,1.2.6,72
2021-03-10,1-6,android,1.2.7,48
2021-03-10,1-6,android,1.2.8,49
2021-03-10,1-6,android,1.2.9,42
2021-03-10,1-6,android,1.4.2,<20
2021-03-10,1-6,android,1.4.3,<20
2021-03-10,1-6,android,1.4.4,<20
2021-03-10,1-6,android,1.4.5,<20
2021-03-10,1-6,android,1.4.6,<20
2021-03-10,1-6,ios,1.2.0,53531
2021-03-10,1-6,ios,1.2.1,85766
2021-03-10,1-6,ios,1.2.2,1470608
2021-03-10,1-6,ios,1.2.3,154
2021-03-10,1-6,ios,1.2.4,30
2021-03-10,1-6,ios,1.2.6,<20
2021-03-10,1-6,ios,1.2.7,<20
2021-03-10,1-6,ios,1.2.8,<20
2021-03-10,1-6,ios,1.2.9,<20
2021-03-10,1-6,ios,1.4.0,<20
2021-03-10,1-6,ios,1.4.1,<20
2021-03-10,1-6,ios,1.4.4,<20
2021-03-10,1-6,ios,1.4.5,<20
2021-03-10,1-6,ios,1.4.6,<20
2021-03-10,13-30,android,1.2.0,46
2021-03-10,13-30,android,1.2.1,<20
2021-03-10,13-30,android,1.2.2,29
2021-03-10,13-30,android,1.2.3,<20
2021-03-10,13-30,ios,1.2.0,<20
2021-03-10,13-30,ios,1.2.2,48
2021-03-10,30+,ios,1.2.0,<20
2021-03-10,30+,ios,1.2.2,<20
2021-03-10,7-12,android,1.2.0,1237
2021-03-10,7-12,android,1.2.1,889
2021-03-10,7-12,android,1.2.2,33561
2021-03-10,7-12,android,1.2.3,<20
2021-03-10,7-12,android,1.2.6,<20
2021-03-10,7-12,android,1.2.7,<20
2021-03-10,7-12,android,1.2.8,<20
2021-03-10,7-12,ios,1.2.0,17047
2021-03-10,7-12,ios,1.2.1,28263
2021-03-10,7-12,ios,1.2.2,686262
2021-03-10,7-12,ios,1.2.3,60
2021-03-10,7-12,ios,1.2.4,<20
2021-03-10,7-12,ios,1.2.6,<20
2021-03-10,7-12,ios,1.2.7,<20
2021-03-10,7-12,ios,1.2.8,<20
2021-03-10,7-12,ios,1.4.0,<20
2021-03-10,7-12,ios,1.4.1,<20
2021-03-10,7-12,ios,1.4.6,<20
2021-03-10,7-12,ios,1.5.2,<20
2021-03-11,1-6,android,1.2.0,7305
2021-03-11,1-6,android,1.2.1,11114
2021-03-11,1-6,android,1.2.2,545544
2021-03-11,1-6,android,1.2.3,2673
2021-03-11,1-6,android,1.2.4,171
2021-03-11,1-6,android,1.2.5,33
2021-03-11,1-6,android,1.2.6,62
2021-03-11,1-6,android,1.2.7,64
2021-03-11,1-6,android,1.2.8,45
2021-03-11,1-6,android,1.2.9,49
2021-03-11,1-6,android,1.4.3,<20
2021-03-11,1-6,android,1.4.4,<20
2021-03-11,1-6,android,1.4.5,<20
2021-03-11,1-6,android,1.4.6,<20
2021-03-11,1-6,ios,1.2.0,49903
2021-03-11,1-6,ios,1.2.1,66674
2021-03-11,1-6,ios,1.2.2,1497018
2021-03-11,1-6,ios,1.2.3,453
2021-03-11,1-6,ios,1.2.4,<20
2021-03-11,1-6,ios,1.2.6,<20
2021-03-11,1-6,ios,1.2.7,<20
2021-03-11,1-6,ios,1.2.8,20
2021-03-11,1-6,ios,1.2.9,<20
2021-03-11,1-6,ios,1.4.0,<20
2021-03-11,1-6,ios,1.4.1,<20
2021-03-11,1-6,ios,1.4.4,<20
2021-03-11,13-30,android,1.2.0,40
2021-03-11,13-30,android,1.2.1,<20
2021-03-11,13-30,android,1.2.2,49
2021-03-11,13-30,android,1.2.3,<20
2021-03-11,13-30,ios,1.2.0,<20
2021-03-11,13-30,ios,1.2.2,32
2021-03-11,30+,android,1.2.2,<20
2021-03-11,30+,ios,1.2.2,<20
2021-03-11,7-12,android,1.2.0,1090
2021-03-11,7-12,android,1.2.1,659
2021-03-11,7-12,android,1.2.2,34081
2021-03-11,7-12,android,1.2.3,26
2021-03-11,7-12,android,1.2.4,<20
2021-03-11,7-12,android,1.2.6,<20
2021-03-11,7-12,android,1.2.7,<20
2021-03-11,7-12,android,1.2.9,<20
2021-03-11,7-12,ios,1.2.0,16062
2021-03-11,7-12,ios,1.2.1,22046
2021-03-11,7-12,ios,1.2.2,690719
2021-03-11,7-12,ios,1.2.3,181
2021-03-11,7-12,ios,1.2.4,<20
2021-03-11,7-12,ios,1.2.6,<20
2021-03-11,7-12,ios,1.2.7,<20
2021-03-11,7-12,ios,1.2.8,<20
2021-03-11,7-12,ios,1.4.1,<20
2021-03-11,7-12,ios,1.4.4,<20
2021-03-11,7-12,ios,1.4.6,<20
2021-03-12,1-6,android,1.2.0,7008
2021-03-12,1-6,android,1.2.1,8859
2021-03-12,1-6,android,1.2.2,542275
2021-03-12,1-6,android,1.2.3,13748
2021-03-12,1-6,android,1.2.4,220
2021-03-12,1-6,android,1.2.5,21
2021-03-12,1-6,android,1.2.6,75
2021-03-12,1-6,android,1.2.7,72
2021-03-12,1-6,android,1.2.8,48
2021-03-12,1-6,android,1.2.9,48
2021-03-12,1-6,android,1.4.2,<20
2021-03-12,1-6,android,1.4.3,<20
2021-03-12,1-6,android,1.4.4,<20
2021-03-12,1-6,android,1.4.5,<20
2021-03-12,1-6,android,1.4.6,<20
2021-03-12,1-6,ios,1.2.0,46694
2021-03-12,1-6,ios,1.2.1,54968
2021-03-12,1-6,ios,1.2.2,1488112
2021-03-12,1-6,ios,1.2.3,23603
2021-03-12,1-6,ios,1.2.4,27
2021-03-12,1-6,ios,1.2.6,<20
2021-03-12,1-6,ios,1.2.7,<20
2021-03-12,1-6,ios,1.2.8,<20
2021-03-12,1-6,ios,1.2.9,<20
2021-03-12,1-6,ios,1.4.0,<20
2021-03-12,1-6,ios,1.4.1,<20
2021-03-12,1-6,ios,1.4.4,<20
2021-03-12,1-6,ios,1.4.6,<20
2021-03-12,13-30,android,1.2.0,46
2021-03-12,13-30,android,1.2.1,<20
2021-03-12,13-30,android,1.2.2,21
2021-03-12,13-30,android,1.2.3,<20
2021-03-12,13-30,ios,1.2.0,<20
2021-03-12,13-30,ios,1.2.2,34
2021-03-12,13-30,ios,1.2.3,<20
2021-03-12,30+,android,1.2.0,<20
2021-03-12,30+,android,1.2.2,<20
2021-03-12,30+,ios,1.2.0,<20
2021-03-12,30+,ios,1.2.3,<20
2021-03-12,7-12,android,1.2.0,1040
2021-03-12,7-12,android,1.2.1,558
2021-03-12,7-12,android,1.2.2,34118
2021-03-12,7-12,android,1.2.3,435
2021-03-12,7-12,android,1.2.4,<20
2021-03-12,7-12,android,1.2.5,<20
2021-03-12,7-12,android,1.2.6,<20
2021-03-12,7-12,android,1.2.7,<20
2021-03-12,7-12,android,1.2.9,<20
2021-03-12,7-12,ios,1.2.0,15361
2021-03-12,7-12,ios,1.2.1,17986
2021-03-12,7-12,ios,1.2.2,684618
2021-03-12,7-12,ios,1.2.3,11961
2021-03-12,7-12,ios,1.2.4,<20
2021-03-12,7-12,ios,1.2.6,<20
2021-03-12,7-12,ios,1.2.7,<20
2021-03-12,7-12,ios,1.2.8,<20
2021-03-12,7-12,ios,1.2.9,<20
2021-03-12,7-12,ios,1.4.0,<20
2021-03-12,7-12,ios,1.4.1,<20
2021-03-13,1-6,android,1.2.0,6400
2021-03-13,1-6,android,1.2.1,7307
2021-03-13,1-6,android,1.2.2,416967
2021-03-13,1-6,android,1.2.3,134984
2021-03-13,1-6,android,1.2.4,229
2021-03-13,1-6,android,1.2.5,36
2021-03-13,1-6,android,1.2.6,73
2021-03-13,1-6,android,1.2.7,72
2021-03-13,1-6,android,1.2.8,52
2021-03-13,1-6,android,1.2.9,55
2021-03-13,1-6,android,1.4.2,<20
2021-03-13,1-6,android,1.4.3,<20
2021-03-13,1-6,android,1.4.5,<20
2021-03-13,1-6,android,1.4.6,<20
2021-03-13,1-6,ios,1.2.0,43433
2021-03-13,1-6,ios,1.2.1,47159
2021-03-13,1-6,ios,1.2.2,1042601
2021-03-13,1-6,ios,1.2.3,477970
2021-03-13,1-6,ios,1.2.4,52
2021-03-13,1-6,ios,1.2.6,<20
2021-03-13,1-6,ios,1.2.7,20
2021-03-13,1-6,ios,1.2.8,29
2021-03-13,1-6,ios,1.2.9,<20
2021-03-13,1-6,ios,1.4.0,<20
2021-03-13,1-6,ios,1.4.1,<20
2021-03-13,1-6,ios,1.4.4,<20
2021-03-13,1-6,ios,1.4.5,<20
2021-03-13,1-6,ios,1.4.6,<20
2021-03-13,13-30,android,1.2.0,45
2021-03-13,13-30,android,1.2.1,<20
2021-03-13,13-30,android,1.2.2,<20
2021-03-13,13-30,android,1.2.3,<20
2021-03-13,13-30,ios,1.2.0,<20
2021-03-13,13-30,ios,1.2.1,<20
2021-03-13,13-30,ios,1.2.2,<20
2021-03-13,13-30,ios,1.2.3,<20
2021-03-13,30+,android,1.2.0,<20
2021-03-13,30+,ios,1.2.0,<20
2021-03-13,7-12,android,1.2.0,975
2021-03-13,7-12,android,1.2.1,474
2021-03-13,7-12,android,1.2.2,25480
2021-03-13,7-12,android,1.2.3,8522
2021-03-13,7-12,android,1.2.7,<20
2021-03-13,7-12,ios,1.2.0,15093
2021-03-13,7-12,ios,1.2.1,15668
2021-03-13,7-12,ios,1.2.2,444096
2021-03-13,7-12,ios,1.2.3,253587
2021-03-13,7-12,ios,1.2.4,26
2021-03-13,7-12,ios,1.2.6,<20
2021-03-13,7-12,ios,1.2.7,24
2021-03-13,7-12,ios,1.2.8,20
2021-03-13,7-12,ios,1.2.9,<20
2021-03-13,7-12,ios,1.4.0,<20
2021-03-13,7-12,ios,1.4.1,<20
2021-03-13,7-12,ios,1.4.4,<20
2021-03-13,7-12,ios,1.4.5,<20
2021-03-13,7-12,ios,1.4.6,<20
2021-03-14,1-6,android,1.2.0,6239
2021-03-14,1-6,android,1.2.1,6514
2021-03-14,1-6,android,1.2.2,150616
2021-03-14,1-6,android,1.2.3,402139
2021-03-14,1-6,android,1.2.4,261
2021-03-14,1-6,android,1.2.5,42
2021-03-14,1-6,android,1.2.6,78
2021-03-14,1-6,android,1.2.7,77
2021-03-14,1-6,android,1.2.8,47
2021-03-14,1-6,android,1.2.9,50
2021-03-14,1-6,android,1.4.2,<20
2021-03-14,1-6,android,1.4.3,<20
2021-03-14,1-6,android,1.4.4,<20
2021-03-14,1-6,android,1.4.5,<20
2021-03-14,1-6,android,1.4.6,<20
2021-03-14,1-6,ios,1.2.0,41762
2021-03-14,1-6,ios,1.2.1,41650
2021-03-14,1-6,ios,1.2.2,342227
2021-03-14,1-6,ios,1.2.3,1174607
2021-03-14,1-6,ios,1.2.4,40
2021-03-14,1-6,ios,1.2.6,<20
2021-03-14,1-6,ios,1.2.7,21
2021-03-14,1-6,ios,1.2.8,21
2021-03-14,1-6,ios,1.2.9,<20
2021-03-14,1-6,ios,1.4.0,<20
2021-03-14,1-6,ios,1.4.1,<20
2021-03-14,1-6,ios,1.4.4,<20
2021-03-14,1-6,ios,1.4.5,<20
2021-03-14,1-6,ios,1.4.6,<20
2021-03-14,13-30,android,1.2.0,42
2021-03-14,13-30,android,1.2.1,<20
2021-03-14,13-30,android,1.2.2,<20
2021-03-14,13-30,android,1.2.3,<20
2021-03-14,13-30,ios,1.2.0,<20
2021-03-14,13-30,ios,1.2.2,<20
2021-03-14,13-30,ios,1.2.3,28
2021-03-14,30+,android,1.2.0,<20
2021-03-14,30+,ios,1.2.0,<20
2021-03-14,7-12,android,1.2.0,950
2021-03-14,7-12,android,1.2.1,395
2021-03-14,7-12,android,1.2.2,5489
2021-03-14,7-12,android,1.2.3,28224
2021-03-14,7-12,android,1.2.4,<20
2021-03-14,7-12,android,1.2.6,<20
2021-03-14,7-12,ios,1.2.0,13755
2021-03-14,7-12,ios,1.2.1,13893
2021-03-14,7-12,ios,1.2.2,116185
2021-03-14,7-12,ios,1.2.3,592598
2021-03-14,7-12,ios,1.2.4,24
2021-03-14,7-12,ios,1.2.6,<20
2021-03-14,7-12,ios,1.2.7,<20
2021-03-14,7-12,ios,1.2.8,<20
2021-03-14,7-12,ios,1.4.0,<20
2021-03-14,7-12,ios,1.4.1,<20
2021-03-14,7-12,ios,1.4.4,<20
2021-03-14,7-12,ios,1.4.5,<20
2021-03-14,7-12,ios,1.4.6,<20
2021-03-15,1-6,android,1.2.0,6184
2021-03-15,1-6,android,1.2.1,5938
2021-03-15,1-6,android,1.2.2,71568
2021-03-15,1-6,android,1.2.3,485681
2021-03-15,1-6,android,1.2.4,275
2021-03-15,1-6,android,1.2.5,30
2021-03-15,1-6,android,1.2.6,80
2021-03-15,1-6,android,1.2.7,85
2021-03-15,1-6,android,1.2.8,61
2021-03-15,1-6,android,1.2.9,60
2021-03-15,1-6,android,1.4.2,<20
2021-03-15,1-6,android,1.4.3,<20
2021-03-15,1-6,android,1.4.4,<20
2021-03-15,1-6,android,1.4.5,<20
2021-03-15,1-6,android,1.4.6,<20
2021-03-15,1-6,ios,1.2.0,45558
2021-03-15,1-6,ios,1.2.1,37563
2021-03-15,1-6,ios,1.2.2,147225
2021-03-15,1-6,ios,1.2.3,1345045
2021-03-15,1-6,ios,1.2.4,33
2021-03-15,1-6,ios,1.2.6,<20
2021-03-15,1-6,ios,1.2.7,<20
2021-03-15,1-6,ios,1.2.8,<20
2021-03-15,1-6,ios,1.2.9,<20
2021-03-15,1-6,ios,1.4.1,<20
2021-03-15,1-6,ios,1.4.4,<20
2021-03-15,1-6,ios,1.4.5,<20
2021-03-15,1-6,ios,1.4.6,<20
2021-03-15,13-30,android,1.2.0,40
2021-03-15,13-30,android,1.2.1,<20
2021-03-15,13-30,android,1.2.2,<20
2021-03-15,13-30,android,1.2.3,20
2021-03-15,13-30,ios,1.2.0,<20
2021-03-15,13-30,ios,1.2.2,<20
2021-03-15,13-30,ios,1.2.3,35
2021-03-15,30+,ios,1.2.0,<20
2021-03-15,30+,ios,1.2.3,<20
2021-03-15,7-12,android,1.2.0,780
2021-03-15,7-12,android,1.2.1,356
2021-03-15,7-12,android,1.2.2,2694
2021-03-15,7-12,android,1.2.3,31908
2021-03-15,7-12,android,1.2.4,<20
2021-03-15,7-12,android,1.2.5,<20
2021-03-15,7-12,android,1.2.7,<20
2021-03-15,7-12,ios,1.2.0,7868
2021-03-15,7-12,ios,1.2.1,12372
2021-03-15,7-12,ios,1.2.2,49922
2021-03-15,7-12,ios,1.2.3,695517
2021-03-15,7-12,ios,1.2.4,<20
2021-03-15,7-12,ios,1.2.6,<20
2021-03-15,7-12,ios,1.2.7,<20
2021-03-15,7-12,ios,1.2.8,<20
2021-03-15,7-12,ios,1.4.0,<20
2021-03-15,7-12,ios,1.4.1,<20
2021-03-15,7-12,ios,1.4.4,<20
2021-03-15,7-12,ios,1.4.6,<20
2021-03-16,1-6,android,1.2.0,5633
2021-03-16,1-6,android,1.2.1,5264
2021-03-16,1-6,android,1.2.2,31754
2021-03-16,1-6,android,1.2.3,523707
2021-03-16,1-6,android,1.2.4,371
2021-03-16,1-6,android,1.2.5,55
2021-03-16,1-6,android,1.2.6,83
2021-03-16,1-6,android,1.2.7,111
2021-03-16,1-6,android,1.2.8,69
2021-03-16,1-6,android,1.2.9,63
2021-03-16,1-6,android,1.4.2,<20
2021-03-16,1-6,android,1.4.3,<20
2021-03-16,1-6,android,1.4.4,<20
2021-03-16,1-6,android,1.4.5,<20
2021-03-16,1-6,android,1.4.6,<20
2021-03-16,1-6,ios,1.2.0,38617
2021-03-16,1-6,ios,1.2.1,33233
2021-03-16,1-6,ios,1.2.2,103543
2021-03-16,1-6,ios,1.2.3,1363687
2021-03-16,1-6,ios,1.2.4,36
2021-03-16,1-6,ios,1.2.6,<20
2021-03-16,1-6,ios,1.2.7,<20
2021-03-16,1-6,ios,1.2.8,<20
2021-03-16,1-6,ios,1.2.9,<20
2021-03-16,1-6,ios,1.4.0,<20
2021-03-16,1-6,ios,1.4.1,<20
2021-03-16,1-6,ios,1.4.4,<20
2021-03-16,1-6,ios,1.4.6,<20
2021-03-16,13-30,android,1.2.0,42
2021-03-16,13-30,android,1.2.2,<20
2021-03-16,13-30,android,1.2.3,26
2021-03-16,13-30,android,1.2.9,<20
2021-03-16,13-30,ios,1.2.0,<20
2021-03-16,13-30,ios,1.2.2,<20
2021-03-16,13-30,ios,1.2.3,37
2021-03-16,7-12,android,1.2.0,839
2021-03-16,7-12,android,1.2.1,335
2021-03-16,7-12,android,1.2.2,1576
2021-03-16,7-12,android,1.2.3,33539
2021-03-16,7-12,android,1.2.4,<20
2021-03-16,7-12,android,1.2.6,<20
2021-03-16,7-12,android,1.2.7,<20
2021-03-16,7-12,ios,1.2.0,12423
2021-03-16,7-12,ios,1.2.1,11707
2021-03-16,7-12,ios,1.2.2,37968
2021-03-16,7-12,ios,1.2.3,741084
2021-03-16,7-12,ios,1.2.4,<20
2021-03-16,7-12,ios,1.2.6,<20
2021-03-16,7-12,ios,1.2.7,<20
2021-03-16,7-12,ios,1.2.8,<20
2021-03-16,7-12,ios,1.4.1,<20
2021-03-16,7-12,ios,1.4.4,<20
2021-03-16,7-12,ios,1.4.6,<20
2021-03-17,1-6,android,1.2.0,5425
2021-03-17,1-6,android,1.2.1,4882
2021-03-17,1-6,android,1.2.2,15324
2021-03-17,1-6,android,1.2.3,543803
2021-03-17,1-6,android,1.2.4,394
2021-03-17,1-6,android,1.2.5,45
2021-03-17,1-6,android,1.2.6,94
2021-03-17,1-6,android,1.2.7,125
2021-03-17,1-6,android,1.2.8,57
2021-03-17,1-6,android,1.2.9,67
2021-03-17,1-6,android,1.4.2,<20
2021-03-17,1-6,android,1.4.3,<20
2021-03-17,1-6,android,1.4.4,<20
2021-03-17,1-6,android,1.4.5,<20
2021-03-17,1-6,ios,1.2.0,36978
2021-03-17,1-6,ios,1.2.1,30869
2021-03-17,1-6,ios,1.2.2,80123
2021-03-17,1-6,ios,1.2.3,1408074
2021-03-17,1-6,ios,1.2.4,38
2021-03-17,1-6,ios,1.2.6,<20
2021-03-17,1-6,ios,1.2.7,<20
2021-03-17,1-6,ios,1.2.8,20
2021-03-17,1-6,ios,1.2.9,<20
2021-03-17,1-6,ios,1.4.0,<20
2021-03-17,1-6,ios,1.4.1,<20
2021-03-17,1-6,ios,1.4.6,<20
2021-03-17,13-30,android,1.2.0,30
2021-03-17,13-30,android,1.2.1,<20
2021-03-17,13-30,android,1.2.3,<20
2021-03-17,13-30,ios,1.2.0,<20
2021-03-17,13-30,ios,1.2.2,<20
2021-03-17,13-30,ios,1.2.3,34
2021-03-17,7-12,android,1.2.0,876
2021-03-17,7-12,android,1.2.1,318
2021-03-17,7-12,android,1.2.2,818
2021-03-17,7-12,android,1.2.3,34016
2021-03-17,7-12,android,1.2.4,<20
2021-03-17,7-12,android,1.2.6,<20
2021-03-17,7-12,android,1.2.9,<20
2021-03-17,7-12,ios,1.2.0,11742
2021-03-17,7-12,ios,1.2.1,10042
2021-03-17,7-12,ios,1.2.2,29328
2021-03-17,7-12,ios,1.2.3,732029
2021-03-17,7-12,ios,1.2.4,24
2021-03-17,7-12,ios,1.2.6,<20
2021-03-17,7-12,ios,1.2.7,<20
2021-03-17,7-12,ios,1.2.8,<20
2021-03-17,7-12,ios,1.4.0,<20
2021-03-17,7-12,ios,1.4.1,<20
2021-03-17,7-12,ios,1.4.4,<20
2021-03-17,7-12,ios,1.4.5,<20
2021-03-18,1-6,android,1.2.0,5308
2021-03-18,1-6,android,1.2.1,4568
2021-03-18,1-6,android,1.2.2,10548
2021-03-18,1-6,android,1.2.3,551540
2021-03-18,1-6,android,1.2.4,474
2021-03-18,1-6,android,1.2.5,72
2021-03-18,1-6,android,1.2.6,93
2021-03-18,1-6,android,1.2.7,130
2021-03-18,1-6,android,1.2.8,85
2021-03-18,1-6,android,1.2.9,79
2021-03-18,1-6,android,1.4.2,<20
2021-03-18,1-6,android,1.4.3,<20
2021-03-18,1-6,android,1.4.4,<20
2021-03-18,1-6,android,1.4.5,<20
2021-03-18,1-6,android,1.4.6,<20
2021-03-18,1-6,ios,1.2.0,35379
2021-03-18,1-6,ios,1.2.1,28129
2021-03-18,1-6,ios,1.2.2,62186
2021-03-18,1-6,ios,1.2.3,1436852
2021-03-18,1-6,ios,1.2.4,38
2021-03-18,1-6,ios,1.2.6,<20
2021-03-18,1-6,ios,1.2.7,<20
2021-03-18,1-6,ios,1.2.8,<20
2021-03-18,1-6,ios,1.2.9,<20
2021-03-18,1-6,ios,1.4.0,<20
2021-03-18,1-6,ios,1.4.1,<20
2021-03-18,1-6,ios,1.4.4,<20
2021-03-18,1-6,ios,1.4.5,<20
2021-03-18,1-6,ios,1.4.6,<20
2021-03-18,13-30,android,1.2.0,32
2021-03-18,13-30,android,1.2.1,<20
2021-03-18,13-30,android,1.2.3,27
2021-03-18,13-30,ios,1.2.0,<20
2021-03-18,13-30,ios,1.2.2,<20
2021-03-18,13-30,ios,1.2.3,34
2021-03-18,30+,android,1.2.3,<20
2021-03-18,7-12,android,1.2.0,801
2021-03-18,7-12,android,1.2.1,306
2021-03-18,7-12,android,1.2.2,631
2021-03-18,7-12,android,1.2.3,33905
2021-03-18,7-12,android,1.2.4,<20
2021-03-18,7-12,android,1.2.6,<20
2021-03-18,7-12,android,1.2.7,<20
2021-03-18,7-12,android,1.2.8,<20
2021-03-18,7-12,ios,1.2.0,11245
2021-03-18,7-12,ios,1.2.1,9224
2021-03-18,7-12,ios,1.2.2,22695
2021-03-18,7-12,ios,1.2.3,732059
2021-03-18,7-12,ios,1.2.4,29
2021-03-18,7-12,ios,1.2.6,<20
2021-03-18,7-12,ios,1.2.7,<20
2021-03-18,7-12,ios,1.2.8,<20
2021-03-18,7-12,ios,1.4.0,<20
2021-03-18,7-12,ios,1.4.1,<20
2021-03-18,7-12,ios,1.4.4,<20
2021-03-18,7-12,ios,1.4.6,<20
2021-03-19,1-6,android,1.2.0,5042
2021-03-19,1-6,android,1.2.1,4170
2021-03-19,1-6,android,1.2.2,8610
2021-03-19,1-6,android,1.2.3,553755
2021-03-19,1-6,android,1.2.4,513
2021-03-19,1-6,android,1.2.5,58
2021-03-19,1-6,android,1.2.6,75
