date,os-se,app_version-version_appli,count-nombre
2021-03-20,android,1.2.4,266
2021-03-20,android,1.2.5,43
2021-03-20,android,1.2.6,63
2021-03-20,android,1.2.7,82
2021-03-20,android,1.2.8,61
2021-03-20,android,1.2.9,47
2021-03-20,android,1.4.2,<20
2021-03-20,android,1.4.3,<20
2021-03-20,android,1.4.4,<20
2021-03-20,android,1.4.5,<20
2021-03-20,android,1.4.6,<20
2021-03-20,android,1.5.2,<20
2021-03-20,android,1.5.3,58
2021-03-20,ios,1.2.1,34773
2021-03-20,ios,1.2.2,67878
2021-03-20,ios,1.2.3,2331773
2021-03-20,ios,1.2.4,46
2021-03-20,ios,1.2.6,<20
2021-03-20,ios,1.2.7,<20
2021-03-20,ios,1.2.8,<20
2021-03-20,ios,1.4.0,<20
2021-03-20,ios,1.4.1,<20
2021-03-20,ios,1.4.4,<20
2021-03-20,ios,1.4.6,412
2021-03-20,ios,1.5.2,<20
2021-03-20,ios,1.5.3,<20
2021-03-20,ios,1.5.4,78
2021-03-21,android,1.2.1,4168
2021-03-21,android,1.2.2,8610
2021-03-21,android,1.2.3,668163
2021-03-21,android,1.2.4,272
2021-03-21,android,1.2.5,45
2021-03-21,android,1.2.6,60
2021-03-21,android,1.2.7,75
2021-03-21,android,1.2.8,68
2021-03-21,android,1.2.9,62
2021-03-21,android,1.4.2,<20
2021-03-21,android,1.4.3,<20
2021-03-21,android,1.4.4,<20
2021-03-21,android,1.4.5,<20
2021-03-21,android,1.4.6,<20
2021-03-21,android,1.5.2,<20
2021-03-21,android,1.5.3,63
2021-03-21,ios,1.2.1,32549
2021-03-21,ios,1.2.2,59397
2021-03-21,ios,1.2.3,2343432
2021-03-21,ios,1.2.4,59
2021-03-21,ios,1.2.6,<20
2021-03-21,ios,1.2.7,<20
2021-03-21,ios,1.2.8,<20
2021-03-21,ios,1.4.0,<20
2021-03-21,ios,1.4.4,<20
2021-03-21,ios,1.4.5,<20
2021-03-21,ios,1.4.6,411
2021-03-21,ios,1.5.2,<20
2021-03-21,ios,1.5.3,<20
2021-03-21,ios,1.5.4,79
2021-03-22,android,1.2.1,3979
2021-03-22,android,1.2.2,8317
2021-03-22,android,1.2.3,676322
2021-03-22,android,1.2.4,319
2021-03-22,android,1.2.5,51
2021-03-22,android,1.2.6,74
2021-03-22,android,1.2.7,73
2021-03-22,android,1.2.8,58
2021-03-22,android,1.2.9,63
2021-03-22,android,1.4.2,<20
2021-03-22,android,1.4.3,<20
2021-03-22,android,1.4.4,<20
2021-03-22,android,1.4.5,<20
2021-03-22,android,1.4.6,<20
2021-03-22,android,1.5.2,<20
2021-03-22,android,1.5.3,54
2021-03-22,ios,1.2.1,30871
2021-03-22,ios,1.2.2,53066
2021-03-22,ios,1.2.3,2356831
2021-03-22,ios,1.2.4,77
2021-03-22,ios,1.2.6,<20
2021-03-22,ios,1.2.7,<20
2021-03-22,ios,1.2.8,<20
2021-03-22,ios,1.2.9,<20
2021-03-22,ios,1.4.0,<20
2021-03-22,ios,1.4.1,<20
2021-03-22,ios,1.4.4,<20
2021-03-22,ios,1.4.6,407
2021-03-22,ios,1.5.2,<20
2021-03-22,ios,1.5.3,<20
2021-03-22,ios,1.5.4,80
2021-03-23,android,1.2.1,3924
2021-03-23,android,1.2.2,7640
2021-03-23,android,1.2.3,684672
2021-03-23,android,1.2.4,452
2021-03-23,android,1.2.5,42
2021-03-23,android,1.2.6,74
2021-03-23,android,1.2.7,94
2021-03-23,android,1.2.8,71
2021-03-23,android,1.2.9,71
2021-03-23,android,1.4.2,<20
2021-03-23,android,1.4.3,<20
2021-03-23,android,1.4.4,<20
2021-03-23,android,1.4.5,<20
2021-03-23,android,1.4.6,<20
2021-03-23,android,1.5.2,<20
2021-03-23,android,1.5.3,64
2021-03-23,ios,1.2.1,29197
2021-03-23,ios,1.2.2,47625
2021-03-23,ios,1.2.3,2366593
